loopIteration,time (us),GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed (m/s),attitude[0],attitude[1],attitude[2],vbat (V),GPS_numSat
2669,53380000,351988254,333558720,2194,5.84,-14,36,3203,23.0,9
2670,53400000,351988245,333558694,2257,6.08,-142,11,3205,22.94,13
2671,53420000,351988240,333558669,2230,5.99,-50,20,3206,22.99,11
2672,53440000,351988249,333558643,2189,6.34,-76,-29,3207,22.94,10
2673,53460000,351988249,333558616,2269,6.0,-2,-58,3208,23.0,12
2674,53480000,351988261,333558589,2229,5.46,21,11,3209,22.95,13
2675,53500000,351988296,333558561,2237,4.03,-57,78,3211,22.96,13
2676,53520000,351988307,333558533,2248,6.97,-18,67,3212,23.01,14
2677,53540000,351988317,333558504,2230,6.67,14,-63,3213,23.0,13
2678,53560000,351988312,333558475,2217,4.92,-11,20,3214,22.93,11
2679,53580000,351988309,333558445,2251,6.56,-12,-1,3215,22.95,9
2680,53600000,351988301,333558415,2217,6.44,-146,44,3217,22.97,13
2681,53620000,351988299,333558384,2237,6.06,-28,-25,3218,22.96,10
2682,53640000,351988292,333558353,2209,3.77,45,75,3219,22.99,9
2683,53660000,351988289,333558321,2176,4.53,13,19,3220,22.94,9
2684,53680000,351988290,333558289,2210,5.25,-90,58,3221,22.91,14
2685,53700000,351988283,333558256,2218,7.9,-18,73,3223,22.93,14
2686,53720000,351988272,333558223,2239,4.94,13,-67,3224,22.96,12
2687,53740000,351988262,333558190,2287,5.55,-60,18,3225,22.98,9
2688,53760000,351988270,333558156,2173,4.64,38,105,3226,22.98,11
2689,53780000,351988274,333558121,2246,5.38,-50,30,3227,23.0,14
2690,53800000,351988287,333558086,2153,6.38,-21,81,3229,22.96,12
2691,53820000,351988301,333558051,2201,3.49,-8,50,3230,22.95,10
2692,53840000,351988301,333558016,2223,2.57,131,4,3231,22.98,12
2693,53860000,351988311,333557979,2154,6.76,-21,43,3232,22.95,14
2694,53880000,351988300,333557943,2171,6.01,-36,82,3233,22.94,13
2695,53900000,351988326,333557906,2252,5.24,40,94,3235,22.94,12
2696,53920000,351988341,333557869,2250,7.13,-30,102,3236,22.98,13
2697,53940000,351988343,333557831,2243,7.13,9,-25,3237,23.0,13
2698,53960000,351988334,333557793,2216,3.46,-137,71,3238,22.99,13
2699,53980000,351988341,333557755,2336,5.77,15,-39,3239,22.9,14
2700,54000000,351988326,333557716,2244,7.3,-3,23,3241,22.98,12
2701,54020000,351988322,333557676,2217,5.17,-79,19,3242,22.91,14
2702,54040000,351988332,333557637,2319,5.59,79,61,3243,22.94,11
2703,54060000,351988337,333557597,2277,7.11,-16,45,3244,22.96,9
2704,54080000,351988335,333557557,2239,5.65,-13,92,3245,22.91,13
2705,54100000,351988348,333557516,2302,4.53,-81,0,3247,22.91,14
2706,54120000,351988341,333557475,2262,5.15,-99,71,3248,22.92,11
2707,54140000,351988347,333557434,2282,4.38,-36,49,3249,22.99,13
2708,54160000,351988345,333557392,2266,6.63,-93,29,3250,22.97,9
2709,54180000,351988340,333557351,2217,3.9,27,-30,3251,22.91,11
2710,54200000,351988348,333557308,2297,7.17,49,58,3253,22.94,11
2711,54220000,351988342,333557266,2266,4.0,-40,45,3254,22.94,10
2712,54240000,351988364,333557223,2220,6.02,-98,69,3255,22.95,10
2713,54260000,351988361,333557180,2231,4.21,-25,27,3256,22.92,12
2714,54280000,351988385,333557137,2300,5.59,-65,17,3257,22.98,14
2715,54300000,351988377,333557093,2248,7.19,7,49,3259,22.93,13
2716,54320000,351988386,333557049,2265,7.31,8,52,3260,22.96,9
2717,54340000,351988378,333557005,2291,7.53,-27,64,3261,22.88,9
2718,54360000,351988368,333556961,2270,5.86,2,124,3262,22.95,11
2719,54380000,351988373,333556916,2205,6.1,60,-1,3263,22.94,13
2720,54400000,351988383,333556871,2292,6.25,99,129,3265,22.97,10
2721,54420000,351988373,333556826,2305,6.71,-33,-118,3266,22.85,12
2722,54440000,351988389,333556781,2303,5.49,40,77,3267,22.95,13
2723,54460000,351988384,333556735,2334,7.29,-16,-11,3268,22.95,13
2724,54480000,351988389,333556690,2285,6.36,-65,129,3269,22.92,9
2725,54500000,351988396,333556644,2302,7.34,74,-14,3271,22.97,13
2726,54520000,351988405,333556598,2335,6.54,21,82,3272,22.99,11
2727,54540000,351988390,333556552,2261,6.78,6,-19,3273,22.95,11
2728,54560000,351988410,333556505,2343,5.09,18,-26,3274,22.95,11
2729,54580000,351988419,333556458,2344,5.47,-12,69,3275,22.97,14
2730,54600000,351988418,333556412,2307,4.42,-65,73,3277,22.94,13
2731,54620000,351988411,333556365,2350,5.61,104,-5,3278,22.96,12
2732,54640000,351988397,333556318,2311,5.76,51,149,3279,22.94,9
2733,54660000,351988387,333556271,2243,6.97,13,13,3280,22.9,10
2734,54680000,351988396,333556223,2324,4.46,55,107,3281,22.89,10
2735,54700000,351988396,333556176,2292,9.85,74,-20,3283,22.96,11
2736,54720000,351988388,333556128,2297,5.82,-14,-18,3284,22.94,10
2737,54740000,351988386,333556081,2287,7.48,32,34,3285,22.9,10
2738,54760000,351988405,333556033,2336,7.22,-21,-20,3286,22.92,14
2739,54780000,351988405,333555985,2305,2.94,36,52,3287,22.96,14
2740,54800000,351988402,333555937,2256,5.65,-17,-77,3289,22.86,12
2741,54820000,351988419,333555889,2304,7.74,143,38,3290,22.89,12
2742,54840000,351988427,333555841,2314,3.06,-23,1,3291,22.94,10
2743,54860000,351988431,333555793,2257,6.89,28,-18,3292,22.94,12
2744,54880000,351988428,333555745,2270,4.87,25,40,3293,22.88,14
2745,54900000,351988416,333555697,2272,5.41,-22,18,3295,22.88,14
2746,54920000,351988408,333555648,2264,6.24,53,7,3296,22.92,10
2747,54940000,351988406,333555600,2303,3.73,-7,70,3297,22.95,12
2748,54960000,351988407,333555552,2331,6.2,-27,44,3298,22.91,12
2749,54980000,351988414,333555504,2367,5.19,-2,48,3299,22.84,12
2750,55000000,351988423,333555455,2340,5.07,-47,96,3301,22.94,10
2751,55020000,351988429,333555407,2334,6.81,69,26,3302,22.91,11
2752,55040000,351988434,333555359,2339,10.18,35,71,3303,22.89,11
2753,55060000,351988427,333555310,2348,6.38,56,9,3304,22.87,14
2754,55080000,351988409,333555262,2280,6.63,-83,60,3305,22.94,13
2755,55100000,351988407,333555214,2324,5.91,13,56,3307,22.91,12
2756,55120000,351988401,333555166,2310,5.1,-48,2,3308,22.91,11
2757,55140000,351988398,333555118,2293,6.28,2,-45,3309,22.91,11
2758,55160000,351988398,333555070,2280,7.79,73,-33,3310,22.91,11
2759,55180000,351988389,333555022,2279,6.19,12,-17,3311,22.93,10
2760,55200000,351988382,333554974,2290,7.03,-13,57,3313,22.95,11
2761,55220000,351988384,333554926,2252,5.69,64,23,3314,22.87,10
2762,55240000,351988388,333554879,2323,8.99,58,15,3315,22.9,12
2763,55260000,351988385,333554831,2302,3.99,108,53,3316,22.88,13
2764,55280000,351988394,333554784,2308,6.67,-114,66,3317,22.95,9
2765,55300000,351988395,333554736,2318,6.61,17,99,3319,22.89,10
2766,55320000,351988388,333554689,2334,6.28,-27,0,3320,22.85,12
2767,55340000,351988392,333554642,2282,4.62,-54,57,3321,22.89,14
2768,55360000,351988414,333554595,2303,4.6,4,65,3322,22.87,14
2769,55380000,351988410,333554548,2243,5.68,-72,-17,3323,22.87,13
2770,55400000,351988425,333554502,2220,6.08,-136,36,3325,22.88,11
2771,55420000,351988442,333554455,2232,4.51,-56,-15,3326,22.85,10
2772,55440000,351988461,333554409,2372,4.68,-18,18,3327,22.83,11
2773,55460000,351988456,333554363,2238,6.63,109,50,3328,22.95,9
2774,55480000,351988479,333554317,2331,7.2,-45,-54,3329,22.88,14
2775,55500000,351988484,333554271,2372,5.29,-72,-13,3331,22.86,14
2776,55520000,351988485,333554226,2295,5.12,-121,-10,3332,22.9,9
2777,55540000,351988486,333554180,2380,5.09,-23,34,3333,22.92,12
2778,55560000,351988495,333554135,2389,8.93,-16,-6,3334,22.83,9
2779,55580000,351988499,333554090,2354,6.55,6,48,3335,22.87,14
2780,55600000,351988500,333554046,2412,5.88,-89,-12,3337,22.89,12
2781,55620000,351988517,333554001,2343,7.17,-48,4,3338,22.86,14
2782,55640000,351988513,333553957,2289,8.71,-138,59,3339,22.89,10
2783,55660000,351988506,333553913,2340,7.36,7,45,3340,22.84,10
2784,55680000,351988517,333553870,2303,4.24,-96,37,3341,22.86,11
2785,55700000,351988527,333553826,2269,5.85,-167,27,3343,22.87,12
2786,55720000,351988541,333553783,2271,5.47,67,79,3344,22.89,11
2787,55740000,351988534,333553740,2415,5.54,27,98,3345,22.88,10
2788,55760000,351988548,333553698,2302,4.49,18,11,3346,22.86,10
2789,55780000,351988556,333553655,2324,5.49,18,-6,3347,22.86,11
2790,55800000,351988577,333553614,2299,4.65,-64,-21,3349,22.81,14
2791,55820000,351988568,333553572,2332,6.36,61,116,3350,22.94,9
2792,55840000,351988574,333553531,2318,6.01,-65,-14,3351,22.86,9
2793,55860000,351988574,333553490,2312,4.26,112,-35,3352,22.86,13
2794,55880000,351988562,333553449,2281,3.9,11,43,3353,22.88,9
2795,55900000,351988558,333553409,2273,5.38,-113,82,3355,22.89,11
2796,55920000,351988573,333553369,2301,6.74,49,-31,3356,22.88,11
2797,55940000,351988571,333553329,2343,6.55,115,23,3357,22.85,9
2798,55960000,351988567,333553290,2415,5.87,-17,-41,3358,22.82,10
2799,55980000,351988579,333553251,2375,1.98,61,-4,3359,22.86,9
2800,56000000,351988592,333553212,2407,5.36,-15,110,3361,22.84,11
2801,56020000,351988606,333553174,2354,5.06,-40,38,3362,22.85,11
2802,56040000,351988601,333553137,2332,5.55,-157,16,3363,22.86,9
2803,56060000,351988604,333553099,2284,4.49,71,33,3364,22.87,10
2804,56080000,351988618,333553062,2338,5.43,-29,43,3365,22.9,12
2805,56100000,351988614,333553026,2253,5.15,20,24,3367,22.86,13
2806,56120000,351988610,333552989,2327,9.22,-70,-29,3368,22.81,9
2807,56140000,351988622,333552954,2405,6.8,-56,-28,3369,22.88,10
2808,56160000,351988641,333552918,2354,5.72,64,129,3370,22.89,12
2809,56180000,351988633,333552884,2387,5.89,-25,-8,3371,22.81,10
2810,56200000,351988610,333552849,2327,5.81,-26,89,3373,22.88,12
2811,56220000,351988599,333552815,2289,6.18,-78,-5,3374,22.86,14
2812,56240000,351988592,333552781,2325,5.46,10,94,3375,22.84,14
2813,56260000,351988594,333552748,2329,5.93,44,64,3376,22.86,11
2814,56280000,351988603,333552716,2394,7.19,-29,19,3377,22.87,13
2815,56300000,351988605,333552683,2426,6.95,-13,129,3379,22.87,9
2816,56320000,351988602,333552652,2318,6.32,-75,-16,3380,22.89,11
2817,56340000,351988606,333552620,2334,7.55,81,18,3381,22.85,10
2818,56360000,351988600,333552590,2344,6.22,-39,-12,3382,22.85,14
2819,56380000,351988603,333552559,2336,4.77,-11,-8,3383,22.92,14
2820,56400000,351988600,333552529,2301,3.85,98,11,3385,22.82,10
2821,56420000,351988630,333552500,2356,5.11,-15,-17,3386,22.84,9
2822,56440000,351988642,333552471,2367,5.88,-95,13,3387,22.84,11
2823,56460000,351988637,333552443,2369,6.43,-57,108,3388,22.87,10
2824,56480000,351988630,333552415,2306,7.25,-23,-56,3389,22.88,14
2825,56500000,351988629,333552388,2351,5.26,104,-32,3391,22.81,12
2826,56520000,351988616,333552361,2287,4.98,11,-17,3392,22.88,13
2827,56540000,351988612,333552335,2394,6.88,-15,6,3393,22.81,11
2828,56560000,351988608,333552309,2317,7.37,47,80,3394,22.92,11
2829,56580000,351988620,333552284,2348,5.38,76,65,3395,22.82,9
2830,56600000,351988619,333552259,2342,6.36,-47,53,3397,22.87,13
2831,56620000,351988614,333552235,2337,7.61,84,40,3398,22.83,11
2832,56640000,351988604,333552211,2319,6.34,49,148,3399,22.86,10
2833,56660000,351988596,333552188,2292,5.89,25,-26,3400,22.82,10
2834,56680000,351988599,333552165,2432,3.45,-144,-27,3401,22.84,11
2835,56700000,351988600,333552144,2374,7.55,9,28,3403,22.84,11
2836,56720000,351988614,333552122,2375,6.73,82,40,3404,22.84,12
2837,56740000,351988612,333552101,2450,6.1,-18,18,3405,22.86,12
2838,56760000,351988625,333552081,2362,5.39,137,-11,3406,22.82,14
2839,56780000,351988631,333552061,2389,4.45,2,-35,3407,22.82,11
2840,56800000,351988635,333552042,2369,5.83,-63,16,3409,22.79,10
2841,56820000,351988618,333552023,2416,5.82,33,-5,3410,22.83,9
2842,56840000,351988608,333552005,2390,7.27,15,6,3411,22.82,11
2843,56860000,351988619,333551988,2383,4.49,48,-23,3412,22.86,13
2844,56880000,351988636,333551971,2361,7.69,-15,96,3413,22.85,11
2845,56900000,351988642,333551955,2384,5.99,76,52,3415,22.81,10
2846,56920000,351988653,333551939,2420,7.38,-35,121,3416,22.84,9
2847,56940000,351988652,333551924,2291,4.78,6,4,3417,22.87,13
2848,56960000,351988652,333551910,2370,6.37,-76,32,3418,22.82,10
2849,56980000,351988648,333551896,2359,7.42,-49,17,3419,22.79,12
2850,57000000,351988661,333551883,2365,6.09,10,30,3421,22.9,13
2851,57020000,351988668,333551870,2298,4.18,-41,17,3422,22.84,9
2852,57040000,351988669,333551858,2408,5.55,-28,21,3423,22.84,10
2853,57060000,351988669,333551847,2345,6.6,-14,-67,3424,22.9,14
2854,57080000,351988678,333551836,2371,4.27,13,16,3425,22.8,9
2855,57100000,351988685,333551825,2361,4.21,44,64,3427,22.83,10
2856,57120000,351988680,333551816,2315,6.23,44,-66,3428,22.76,12
2857,57140000,351988700,333551807,2365,4.81,60,12,3429,22.83,9
2858,57160000,351988706,333551798,2310,6.77,10,58,3430,22.83,12
2859,57180000,351988710,333551791,2346,4.54,-34,92,3431,22.79,14
2860,57200000,351988728,333551784,2372,3.74,-97,25,3433,22.79,14
2861,57220000,351988741,333551777,2386,5.02,-22,52,3434,22.81,11
2862,57240000,351988744,333551771,2389,7.75,-49,117,3435,22.81,13
2863,57260000,351988752,333551766,2382,4.91,-111,94,3436,22.86,11
2864,57280000,351988745,333551761,2474,5.95,98,7,3437,22.81,9
2865,57300000,351988742,333551757,2407,6.25,-112,0,3439,22.81,13
2866,57320000,351988723,333551754,2341,4.81,20,80,3440,22.81,10
2867,57340000,351988738,333551751,2366,7.26,32,41,3441,22.76,14
2868,57360000,351988723,333551749,2365,6.17,-15,3,3442,22.79,12
2869,57380000,351988733,333551747,2385,6.49,155,18,3443,22.77,9
2870,57400000,351988728,333551747,2369,3.93,0,45,3445,22.81,10
2871,57420000,351988721,333551746,2360,3.85,-47,20,3446,22.74,13
2872,57440000,351988723,333551747,2461,2.64,105,17,3447,22.77,9
2873,57460000,351988729,333551748,2398,5.73,-49,18,3448,22.81,14
2874,57480000,351988738,333551749,2383,5.68,-88,-44,3449,22.74,14
2875,57500000,351988759,333551752,2387,6.82,-62,116,3451,22.76,14
2876,57520000,351988766,333551755,2390,7.74,-40,90,3452,22.83,12
2877,57540000,351988778,333551758,2455,5.65,1,105,3453,22.76,10
2878,57560000,351988776,333551762,2419,5.63,19,23,3454,22.8,13
2879,57580000,351988786,333551767,2446,6.5,-93,36,3455,22.81,9
2880,57600000,351988791,333551773,2277,7.79,19,58,3457,22.77,10
2881,57620000,351988790,333551779,2416,4.96,134,70,3458,22.75,12
2882,57640000,351988792,333551785,2446,6.71,-44,-60,3459,22.84,13
2883,57660000,351988795,333551793,2483,5.66,-9,47,3460,22.78,12
2884,57680000,351988800,333551801,2406,5.55,40,-19,3461,22.81,12
2885,57700000,351988807,333551809,2337,6.93,71,26,3463,22.77,10
2886,57720000,351988806,333551819,2430,5.01,-41,-2,3464,22.8,12
2887,57740000,351988801,333551828,2384,4.67,-59,114,3465,22.75,12
2888,57760000,351988812,333551839,2337,6.76,-62,56,3466,22.75,14
2889,57780000,351988799,333551850,2384,5.93,65,28,3467,22.76,9
2890,57800000,351988796,333551862,2452,5.64,53,99,3469,22.77,10
2891,57820000,351988815,333551874,2459,5.8,-133,26,3470,22.77,14
2892,57840000,351988791,333551887,2441,6.55,-131,-6,3471,22.78,11
2893,57860000,351988787,333551900,2371,5.51,-76,20,3472,22.8,11
2894,57880000,351988798,333551915,2514,6.88,-92,11,3473,22.77,9
2895,57900000,351988784,333551929,2367,6.45,23,32,3475,22.81,9
2896,57920000,351988814,333551945,2412,7.74,12,71,3476,22.77,10
2897,57940000,351988791,333551961,2358,7.48,117,24,3477,22.8,10
2898,57960000,351988809,333551977,2469,6.99,47,26,3478,22.82,10
2899,57980000,351988828,333551995,2435,5.71,6,80,3479,22.84,14
2900,58000000,351988840,333552013,2454,6.1,70,44,3481,22.72,14
2901,58020000,351988841,333552031,2423,5.25,-55,77,3482,22.83,10
2902,58040000,351988848,333552050,2417,9.38,-86,36,3483,22.73,9
2903,58060000,351988843,333552070,2428,5.69,0,-34,3484,22.82,10
2904,58080000,351988854,333552090,2346,6.63,55,-25,3485,22.78,9
2905,58100000,351988846,333552111,2462,7.59,-99,-52,3487,22.79,11
2906,58120000,351988847,333552132,2460,4.32,53,86,3488,22.75,13
2907,58140000,351988860,333552154,2409,4.97,51,50,3489,22.8,11
2908,58160000,351988852,333552176,2425,5.48,-31,6,3490,22.8,9
2909,58180000,351988852,333552199,2438,4.76,8,-19,3491,22.76,10
2910,58200000,351988857,333552223,2490,4.44,-18,47,3493,22.76,11
2911,58220000,351988847,333552247,2445,5.34,3,23,3494,22.8,10
2912,58240000,351988862,333552272,2430,7.51,47,45,3495,22.8,10
2913,58260000,351988869,333552298,2409,6.83,-50,-11,3496,22.79,13
2914,58280000,351988857,333552324,2370,6.0,62,-25,3497,22.76,9
2915,58300000,351988860,333552350,2407,5.99,51,107,3499,22.77,12
2916,58320000,351988855,333552377,2435,3.97,53,-17,3500,22.8,9
2917,58340000,351988852,333552405,2423,6.8,-121,28,3501,22.79,10
2918,58360000,351988856,333552433,2437,6.47,-114,96,3502,22.8,13
2919,58380000,351988852,333552461,2464,4.66,40,-60,3503,22.77,14
2920,58400000,351988865,333552491,2453,6.21,-37,64,3505,22.74,13
2921,58420000,351988862,333552520,2447,5.73,-43,33,3506,22.77,11
2922,58440000,351988875,333552551,2463,5.34,-47,22,3507,22.78,11
2923,58460000,351988878,333552581,2445,4.77,-83,43,3508,22.75,12
2924,58480000,351988889,333552613,2438,5.15,-18,-28,3509,22.78,9
2925,58500000,351988887,333552644,2458,4.83,-45,-80,3511,22.74,12
2926,58520000,351988886,333552677,2371,6.52,-41,123,3512,22.77,10
2927,58540000,351988878,333552710,2491,6.4,27,15,3513,22.74,14
2928,58560000,351988887,333552743,2391,6.35,-73,74,3514,22.82,9
2929,58580000,351988899,333552777,2476,5.74,67,84,3515,22.79,13
2930,58600000,351988924,333552811,2444,5.47,-136,44,3517,22.77,14
2931,58620000,351988940,333552846,2489,8.41,151,52,3518,22.72,14
2932,58640000,351988946,333552881,2447,3.73,-84,65,3519,22.72,11
2933,58660000,351988947,333552917,2409,7.4,34,108,3520,22.78,11
2934,58680000,351988954,333552953,2490,6.39,54,54,3521,22.75,12
2935,58700000,351988957,333552989,2455,6.05,-1,92,3523,22.76,10
2936,58720000,351988975,333553027,2454,5.35,44,15,3524,22.71,9
2937,58740000,351988988,333553064,2453,5.7,-7,9,3525,22.71,13
2938,58760000,351988983,333553102,2491,4.54,-108,34,3526,22.75,11
2939,58780000,351988980,333553141,2484,4.3,19,49,3527,22.74,12
2940,58800000,351988997,333553179,2462,5.83,68,56,3529,22.71,11
2941,58820000,351989003,333553219,2391,3.98,-35,126,3530,22.72,11
2942,58840000,351989004,333553258,2438,6.97,-104,71,3531,22.77,12
2943,58860000,351989019,333553299,2459,7.3,-38,33,3532,22.73,9
2944,58880000,351989019,333553339,2528,1.84,18,128,3533,22.76,14
2945,58900000,351989019,333553380,2472,4.1,17,46,3535,22.79,11
2946,58920000,351989018,333553421,2454,6.29,66,47,3536,22.75,10
2947,58940000,351989002,333553463,2506,6.22,32,54,3537,22.75,9
2948,58960000,351989014,333553505,2455,6.1,29,13,3538,22.72,10
2949,58980000,351989005,333553548,2459,6.47,-123,-23,3539,22.78,13
2950,59000000,351989003,333553591,2467,6.86,134,36,3541,22.7,13
2951,59020000,351988998,333553634,2402,7.0,1,14,3542,22.71,10
2952,59040000,351989009,333553677,2501,8.11,51,-12,3543,22.74,14
2953,59060000,351989012,333553721,2480,6.0,-22,36,3544,22.69,12
2954,59080000,351989015,333553766,2453,7.0,-10,20,3545,22.77,9
2955,59100000,351989002,333553810,2419,4.02,2,0,3547,22.72,11
2956,59120000,351989004,333553855,2474,5.81,94,-57,3548,22.75,9
2957,59140000,351988993,333553900,2523,4.5,91,21,3549,22.73,9
2958,59160000,351988999,333553946,2442,7.64,36,117,3550,22.73,13
2959,59180000,351989006,333553992,2426,8.77,120,74,3551,22.73,14
2960,59200000,351989009,333554038,2486,6.62,-25,83,3553,22.67,13
2961,59220000,351989033,333554085,2406,4.41,30,29,3554,22.7,10
2962,59240000,351989042,333554131,2382,5.83,-29,82,3555,22.72,13
2963,59260000,351989051,333554178,2454,6.0,78,-3,3556,22.8,13
2964,59280000,351989056,333554226,2445,6.21,1,7,3557,22.75,9
2965,59300000,351989057,333554273,2462,7.28,58,55,3559,22.75,14
2966,59320000,351989070,333554321,2452,7.11,104,-40,3560,22.7,11
2967,59340000,351989084,333554369,2488,2.79,-127,32,3561,22.75,11
2968,59360000,351989075,333554418,2467,7.61,131,44,3562,22.76,12
2969,59380000,351989089,333554467,2453,5.37,18,113,3563,22.75,10
2970,59400000,351989097,333554515,2459,5.3,-20,-4,3565,22.8,11
2971,59420000,351989110,333554564,2504,7.67,-118,50,3566,22.68,9
2972,59440000,351989118,333554614,2518,5.65,-19,-2,3567,22.69,14
2973,59460000,351989109,333554663,2516,4.33,-141,3,3568,22.71,10
2974,59480000,351989101,333554713,2509,4.38,4,-103,3569,22.69,10
2975,59500000,351989122,333554763,2350,6.04,-11,-16,3571,22.72,11
2976,59520000,351989128,333554813,2443,7.06,110,87,3572,22.73,13
2977,59540000,351989117,333554863,2471,7.77,-20,55,3573,22.72,11
2978,59560000,351989124,333554914,2493,5.77,64,37,3574,22.72,10
2979,59580000,351989124,333554964,2420,5.41,70,152,3575,22.73,10
